주문번호,주문일,주문시간,채널,매장,상품코드,상품명,사이즈,수량,정상가합계,할인액,실결제금액,주문상태,배송유형,배송지역,고객유형,프로모션코드
NV-260703-0008,2026-07-03,17:46,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,169400,419200,배송완료,택배(안성1),서울,신규,EX-2026-03
NV-260703-0009,2026-07-03,22:26,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송완료,택배(안성1),경기,신규,EX-2026-03
NV-260703-0010,2026-07-03,14:37,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,반품완료,택배(안성1),경기,신규,EX-2026-03
NV-260703-0010,2026-07-03,14:37,네이버 브랜드스토어,,SB-T-GRB-SS,그라운드 밸런스 토퍼 매트리스,SS,1,506300,0,506300,반품완료,택배(안성1),경기,신규,
NV-260703-0010,2026-07-03,14:37,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,반품완료,택배(안성1),경기,신규,EX-2026-03
NV-260703-0011,2026-07-03,10:49,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송완료,택배(안성1),광주,재구매,EX-2026-03
NV-260703-0012,2026-07-03,07:18,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),경남,신규,EX-2026-03
HM-260703-0003,2026-07-03,07:40,자사몰,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,2,436800,0,436800,배송완료,택배(안성1),울산,신규,
CJ-260703-0001,2026-07-03,13:40,CJ온스타일,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,247100,0,247100,배송완료,택배(안성1),경기,신규,
NV-260703-0013,2026-07-03,14:49,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,499400,149800,349600,설치완료,택배(안성1),대전,신규,EX-2026-03
NV-260703-0013,2026-07-03,14:49,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,설치완료,택배(안성1),대전,신규,EX-2026-03
NV-260703-0014,2026-07-03,14:38,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송완료,택배(안성1),광주,신규,EX-2026-03
NV-260703-0015,2026-07-03,20:16,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송완료,택배(안성1),강원,신규,EX-2026-03
NV-260703-0016,2026-07-03,10:20,네이버 브랜드스토어,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,1,249900,0,249900,설치완료,택배(안성1),경기,신규,
NV-260703-0016,2026-07-03,10:20,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,499400,149800,349600,설치완료,택배(안성1),경기,신규,EX-2026-03
HM-260703-0004,2026-07-03,14:21,자사몰,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,306000,0,306000,설치완료,택배(안성1),제주,신규,
NV-260703-0017,2026-07-03,18:32,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),서울,신규,EX-2026-03
CP-260703-0002,2026-07-03,11:02,쿠팡 로켓,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,576400,0,576400,배송완료,택배(안성1),경남,신규,
CP-260703-0002,2026-07-03,11:02,쿠팡 로켓,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,489000,0,489000,배송완료,택배(안성1),경남,신규,
NV-260703-0018,2026-07-03,07:51,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,반품완료,택배(안성1),대구,신규,EX-2026-03
NV-260703-0019,2026-07-03,12:30,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,169400,419200,배송완료,택배(안성1),인천,신규,EX-2026-03
NV-260703-0020,2026-07-03,16:19,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,취소,택배(안성1),경남,신규,EX-2026-03
NV-260703-0020,2026-07-03,16:19,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,취소,택배(안성1),경남,신규,EX-2026-03
NV-260703-0021,2026-07-03,03:42,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송중,택배(안성1),충남,신규,EX-2026-03
HM-260703-0005,2026-07-03,21:40,자사몰,,SB-P-CLB,클라우드 버디 베개,단일,1,63200,0,63200,설치완료,택배(안성1),서울,재구매,
CP-260703-0003,2026-07-03,17:18,쿠팡 로켓,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,290700,0,290700,배송완료,택배(안성1),경남,신규,
CP-260703-0003,2026-07-03,17:18,쿠팡 로켓,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,288200,0,288200,배송완료,택배(안성1),경남,신규,
NV-260703-0022,2026-07-03,16:31,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,설치완료,택배(안성1),인천,재구매,EX-2026-03
NV-260703-0022,2026-07-03,16:31,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,설치완료,택배(안성1),인천,재구매,EX-2026-03
NV-260703-0023,2026-07-03,20:31,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,교환완료,택배(안성1),울산,신규,EX-2026-03
OH-260703-0003,2026-07-03,13:43,오늘의집,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,239400,0,239400,배송완료,택배(안성1),제주,신규,
OH-260703-0003,2026-07-03,13:43,오늘의집,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,282200,0,282200,배송완료,택배(안성1),제주,신규,
NV-260703-0024,2026-07-03,15:48,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,설치완료,택배(안성1),서울,신규,EX-2026-03
NV-260703-0024,2026-07-03,15:48,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,설치완료,택배(안성1),서울,신규,EX-2026-03
NV-260703-0025,2026-07-03,16:10,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),서울,신규,EX-2026-03
NV-260703-0026,2026-07-03,20:41,네이버 브랜드스토어,,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,246600,0,246600,반품완료,택배(안성1),경기,신규,
ST-260703-0001,2026-07-03,21:36,직영매장,슬로우나잇 논현,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,318600,0,318600,배송완료,설치(용인 설치1),경기,신규,
OH-260703-0004,2026-07-03,17:30,오늘의집,,SB-P-CLB,클라우드 버디 베개,단일,2,117600,0,117600,배송완료,택배(안성1),경기,신규,
NV-260703-0027,2026-07-03,19:00,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,배송완료,설치(용인 설치1),서울,재구매,
NV-260703-0028,2026-07-03,15:50,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,교환완료,택배(안성1),충남,신규,EX-2026-03
NV-260703-0028,2026-07-03,15:50,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,교환완료,택배(안성1),충남,신규,EX-2026-03
NV-260703-0029,2026-07-03,08:15,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,취소,택배(안성1),경기,재구매,
CP-260703-0004,2026-07-03,10:49,쿠팡 로켓,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,489000,0,489000,설치완료,택배(안성1),광주,신규,
ST-260703-0002,2026-07-03,20:31,직영매장,슬로우나잇 스타필드 수원,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,576400,0,576400,취소,설치(용인 설치1),강원,신규,
NV-260703-0030,2026-07-03,08:20,네이버 브랜드스토어,,SB-M-DFC-SS,딥플로우 컴포트 매트리스,SS,1,567400,0,567400,배송완료,설치(용인 설치1),서울,재구매,
NV-260703-0030,2026-07-03,08:20,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,169400,419200,배송완료,택배(안성1),서울,재구매,EX-2026-03
NV-260703-0031,2026-07-03,10:42,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,2,593600,170600,423000,설치완료,택배(안성1),경기,신규,EX-2026-03
NV-260703-0032,2026-07-03,12:37,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),경기,신규,EX-2026-03
NV-260703-0033,2026-07-03,17:56,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송완료,택배(안성1),경기,신규,EX-2026-03
NV-260703-0034,2026-07-03,21:16,네이버 브랜드스토어,,SB-P-CLB,클라우드 버디 베개,단일,1,61300,0,61300,설치완료,택배(안성1),서울,신규,
NV-260703-0035,2026-07-03,21:20,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,교환완료,택배(안성1),부산,재구매,EX-2026-03
NV-260703-0036,2026-07-03,11:52,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,2,593600,170600,423000,설치완료,택배(안성1),경기,재구매,EX-2026-03
NV-260703-0037,2026-07-03,13:44,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송중,택배(안성1),경기,신규,EX-2026-03
NV-260703-0037,2026-07-03,13:44,네이버 브랜드스토어,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,1,249900,0,249900,배송중,택배(안성1),경기,신규,
NV-260703-0038,2026-07-03,15:17,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,취소,택배(안성1),인천,재구매,EX-2026-03
NV-260703-0039,2026-07-03,19:33,네이버 브랜드스토어,,SB-M-EVR-S,이브닝 리버서블 매트리스,S,1,349100,0,349100,배송중,설치(용인 설치1),대구,신규,
NV-260703-0039,2026-07-03,19:33,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송중,택배(안성1),대구,신규,EX-2026-03
NV-260703-0039,2026-07-03,19:33,네이버 브랜드스토어,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,1,249900,0,249900,배송중,택배(안성1),대구,신규,
NV-260703-0040,2026-07-03,17:26,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송완료,택배(안성1),충남,신규,EX-2026-03
NV-260703-0041,2026-07-03,10:55,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),서울,신규,EX-2026-03
NV-260703-0042,2026-07-03,06:54,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,반품완료,택배(안성1),경기,재구매,EX-2026-03
NV-260703-0043,2026-07-03,19:38,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,499400,149800,349600,배송완료,택배(안성1),경기,재구매,EX-2026-03
NV-260703-0043,2026-07-03,19:38,네이버 브랜드스토어,,SB-M-DFC-SS,딥플로우 컴포트 매트리스,SS,1,567400,0,567400,배송완료,설치(용인 설치1),경기,재구매,
NV-260703-0044,2026-07-03,11:29,네이버 브랜드스토어,,SB-M-DFB-Q,딥플로우 밸런스 매트리스,Q,1,522200,0,522200,배송완료,설치(용인 설치1),경기,신규,
NV-260703-0045,2026-07-03,21:58,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송완료,택배(안성1),부산,신규,EX-2026-03
NV-260704-0001,2026-07-04,23:28,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),충남,재구매,EX-2026-03
NV-260704-0002,2026-07-04,11:52,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,반품완료,택배(안성1),강원,신규,EX-2026-03
NV-260704-0003,2026-07-04,18:13,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송완료,택배(안성1),경기,재구매,EX-2026-03
NV-260704-0004,2026-07-04,21:48,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,배송완료,택배(안성1),서울,신규,
NV-260704-0004,2026-07-04,21:48,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송완료,택배(안성1),서울,신규,EX-2026-03
NV-260704-0005,2026-07-04,10:19,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송완료,택배(안성1),서울,신규,EX-2026-03
OH-260704-0001,2026-07-04,19:43,오늘의집,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,282200,0,282200,반품완료,택배(안성1),서울,신규,
NV-260704-0006,2026-07-04,15:41,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,169400,419200,배송완료,택배(안성1),서울,재구매,EX-2026-03
NV-260704-0007,2026-07-04,21:37,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),경기,신규,EX-2026-03
NV-260704-0008,2026-07-04,21:52,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송완료,택배(안성1),서울,재구매,EX-2026-03
NV-260704-0008,2026-07-04,21:52,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),서울,재구매,EX-2026-03
NV-260704-0009,2026-07-04,19:33,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,설치완료,택배(안성1),부산,신규,EX-2026-03
NV-260704-0009,2026-07-04,19:33,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,설치완료,택배(안성1),부산,신규,EX-2026-03
NV-260704-0010,2026-07-04,14:51,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,배송완료,택배(안성1),서울,신규,EX-2026-03
NV-260704-0011,2026-07-04,22:36,네이버 브랜드스토어,,SB-F-AMD-KK,아몬드 무헤드형 침대,KK,1,950600,0,950600,배송완료,설치(용인 설치1),경기,신규,
NV-260704-0011,2026-07-04,22:36,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송완료,택배(안성1),경기,신규,EX-2026-03
NV-260704-0012,2026-07-04,09:24,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,설치완료,택배(안성1),경남,신규,EX-2026-03
NV-260704-0012,2026-07-04,09:24,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,설치완료,택배(안성1),경남,신규,EX-2026-03
NV-260704-0013,2026-07-04,11:50,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,74900,174800,교환완료,택배(안성1),서울,신규,EX-2026-03
NV-260704-0014,2026-07-04,10:42,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,설치완료,택배(안성1),경기,재구매,EX-2026-03
NV-260704-0014,2026-07-04,10:42,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,설치완료,택배(안성1),경기,재구매,EX-2026-03
CJ-260704-0001,2026-07-04,22:50,CJ온스타일,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,291300,0,291300,배송완료,택배(안성1),제주,재구매,
NV-260704-0015,2026-07-04,19:31,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,1,30300,0,30300,배송완료,택배(안성1),경기,신규,
HM-260704-0001,2026-07-04,18:55,자사몰,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,257400,0,257400,배송완료,택배(안성1),서울,신규,
NV-260704-0016,2026-07-04,19:31,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송완료,택배(안성1),대구,재구매,EX-2026-03
NV-260704-0016,2026-07-04,19:31,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,배송완료,택배(안성1),대구,재구매,
NV-260704-0017,2026-07-04,19:25,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,169400,419200,배송완료,택배(안성1),제주,신규,EX-2026-03
NV-260704-0017,2026-07-04,19:25,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,배송완료,택배(안성1),제주,신규,EX-2026-03
NV-260704-0018,2026-07-04,06:30,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,169400,419200,배송완료,택배(안성1),인천,신규,EX-2026-03
NV-260704-0019,2026-07-04,15:04,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,85300,211500,반품완료,택배(안성1),부산,재구매,EX-2026-03
NV-260704-0019,2026-07-04,15:04,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,169400,419200,반품완료,택배(안성1),부산,재구매,EX-2026-03
NV-260704-0019,2026-07-04,15:04,네이버 브랜드스토어,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,445200,0,445200,반품완료,택배(안성1),부산,재구매,
NV-260704-0020,2026-07-04,05:31,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,499400,149800,349600,반품완료,택배(안성1),경기,신규,EX-2026-03
NV-260704-0021,2026-07-04,22:00,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,반품완료,택배(안성1),대전,신규,EX-2026-03
NV-260704-0022,2026-07-04,18:18,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,1,30300,0,30300,배송완료,택배(안성1),경기,재구매,
NV-260704-0023,2026-07-04,15:22,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,84700,209600,배송완료,택배(안성1),서울,재구매,EX-2026-03
SG-260704-0001,2026-07-04,15:34,SSG닷컴,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,449800,0,449800,배송완료,택배(안성1),대구,재구매,
SG-260704-0001,2026-07-04,15:34,SSG닷컴,,SB-M-EVR-S,이브닝 리버서블 매트리스,S,1,352700,0,352700,배송완료,설치(용인 설치1),대구,재구매,
