주문번호,일자,요일,시각,주문유형,상품코드,상품명,분류,수량,단가,금액
OTW-260808-098,2026-08-08,토,16:31,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260808-098,2026-08-08,토,16:31,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260808-099,2026-08-08,토,16:32,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260808-100,2026-08-08,토,16:34,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260808-100,2026-08-08,토,16:34,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260808-101,2026-08-08,토,16:34,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260808-102,2026-08-08,토,16:36,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260808-102,2026-08-08,토,16:36,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260808-103,2026-08-08,토,16:42,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260808-103,2026-08-08,토,16:42,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260808-104,2026-08-08,토,16:46,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260808-104,2026-08-08,토,16:46,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260808-105,2026-08-08,토,16:47,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260808-105,2026-08-08,토,16:47,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260808-106,2026-08-08,토,16:56,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260808-107,2026-08-08,토,16:57,매장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260808-107,2026-08-08,토,16:57,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-001,2026-08-09,일,12:07,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260809-001,2026-08-09,일,12:07,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-001,2026-08-09,일,12:07,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-002,2026-08-09,일,12:09,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-003,2026-08-09,일,12:14,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260809-003,2026-08-09,일,12:14,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-004,2026-08-09,일,12:15,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-004,2026-08-09,일,12:15,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-005,2026-08-09,일,12:16,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-005,2026-08-09,일,12:16,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-006,2026-08-09,일,12:19,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-006,2026-08-09,일,12:19,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-007,2026-08-09,일,12:23,포장,OTW-E04,피스타치오 에그타르트,에그타르트,2,5800,11600
OTW-260809-008,2026-08-09,일,12:23,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-009,2026-08-09,일,12:24,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-009,2026-08-09,일,12:24,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-009,2026-08-09,일,12:24,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-010,2026-08-09,일,12:26,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-010,2026-08-09,일,12:26,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-011,2026-08-09,일,12:32,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-011,2026-08-09,일,12:32,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-012,2026-08-09,일,12:36,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-012,2026-08-09,일,12:36,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-013,2026-08-09,일,12:39,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-013,2026-08-09,일,12:39,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-013,2026-08-09,일,12:39,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-014,2026-08-09,일,12:54,매장,OTW-P01,아이스크림 파르페,디저트,2,8500,17000
OTW-260809-014,2026-08-09,일,12:54,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-015,2026-08-09,일,12:57,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-015,2026-08-09,일,12:57,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-015,2026-08-09,일,12:57,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-016,2026-08-09,일,12:59,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-017,2026-08-09,일,13:01,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-017,2026-08-09,일,13:01,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-017,2026-08-09,일,13:01,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-018,2026-08-09,일,13:01,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-019,2026-08-09,일,13:13,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260809-019,2026-08-09,일,13:13,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260809-019,2026-08-09,일,13:13,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-020,2026-08-09,일,13:22,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260809-021,2026-08-09,일,13:22,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-021,2026-08-09,일,13:22,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-022,2026-08-09,일,13:23,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-022,2026-08-09,일,13:23,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-023,2026-08-09,일,13:23,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-023,2026-08-09,일,13:23,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-023,2026-08-09,일,13:23,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-024,2026-08-09,일,13:28,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260809-025,2026-08-09,일,13:31,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-025,2026-08-09,일,13:31,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-026,2026-08-09,일,13:40,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-026,2026-08-09,일,13:40,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-027,2026-08-09,일,13:43,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-028,2026-08-09,일,13:44,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-028,2026-08-09,일,13:44,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-028,2026-08-09,일,13:44,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260809-029,2026-08-09,일,13:45,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-030,2026-08-09,일,13:46,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-031,2026-08-09,일,13:51,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-032,2026-08-09,일,13:52,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-032,2026-08-09,일,13:52,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-033,2026-08-09,일,13:56,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-034,2026-08-09,일,14:00,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-034,2026-08-09,일,14:00,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260809-035,2026-08-09,일,14:06,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-036,2026-08-09,일,14:12,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260809-037,2026-08-09,일,14:12,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-037,2026-08-09,일,14:12,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-038,2026-08-09,일,14:13,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-039,2026-08-09,일,14:17,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-039,2026-08-09,일,14:17,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-039,2026-08-09,일,14:17,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-040,2026-08-09,일,14:17,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260809-040,2026-08-09,일,14:17,매장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260809-040,2026-08-09,일,14:17,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260809-041,2026-08-09,일,14:26,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-042,2026-08-09,일,14:33,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-042,2026-08-09,일,14:33,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260809-043,2026-08-09,일,14:35,매장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260809-043,2026-08-09,일,14:35,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260809-044,2026-08-09,일,14:40,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-044,2026-08-09,일,14:40,포장,OTW-P01,아이스크림 파르페,디저트,2,8500,17000
OTW-260809-045,2026-08-09,일,14:40,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-045,2026-08-09,일,14:40,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-046,2026-08-09,일,14:41,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-047,2026-08-09,일,14:44,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-047,2026-08-09,일,14:44,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-048,2026-08-09,일,14:45,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-049,2026-08-09,일,14:45,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-049,2026-08-09,일,14:45,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260809-049,2026-08-09,일,14:45,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-050,2026-08-09,일,14:49,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260809-050,2026-08-09,일,14:49,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-051,2026-08-09,일,14:50,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-051,2026-08-09,일,14:50,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-052,2026-08-09,일,14:54,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-052,2026-08-09,일,14:54,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-053,2026-08-09,일,15:08,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-053,2026-08-09,일,15:08,포장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260809-054,2026-08-09,일,15:10,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260809-055,2026-08-09,일,15:10,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260809-055,2026-08-09,일,15:10,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-056,2026-08-09,일,15:15,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-056,2026-08-09,일,15:15,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-057,2026-08-09,일,15:18,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-057,2026-08-09,일,15:18,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-058,2026-08-09,일,15:28,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-059,2026-08-09,일,15:29,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-059,2026-08-09,일,15:29,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260809-060,2026-08-09,일,15:34,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-061,2026-08-09,일,15:46,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-061,2026-08-09,일,15:46,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260809-062,2026-08-09,일,15:48,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260809-063,2026-08-09,일,15:49,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-063,2026-08-09,일,15:49,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-064,2026-08-09,일,15:50,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-064,2026-08-09,일,15:50,매장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260809-065,2026-08-09,일,15:52,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260809-065,2026-08-09,일,15:52,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-066,2026-08-09,일,15:52,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-066,2026-08-09,일,15:52,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-067,2026-08-09,일,15:52,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-067,2026-08-09,일,15:52,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-067,2026-08-09,일,15:52,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-068,2026-08-09,일,15:55,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-069,2026-08-09,일,15:57,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-070,2026-08-09,일,16:00,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-071,2026-08-09,일,16:08,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-071,2026-08-09,일,16:08,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-071,2026-08-09,일,16:08,포장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260809-072,2026-08-09,일,16:14,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-073,2026-08-09,일,16:20,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-073,2026-08-09,일,16:20,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-074,2026-08-09,일,16:25,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-074,2026-08-09,일,16:25,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260809-075,2026-08-09,일,16:28,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-076,2026-08-09,일,16:28,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-077,2026-08-09,일,16:30,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-077,2026-08-09,일,16:30,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260809-077,2026-08-09,일,16:30,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260809-078,2026-08-09,일,16:30,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-078,2026-08-09,일,16:30,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260809-079,2026-08-09,일,16:32,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260809-079,2026-08-09,일,16:32,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-079,2026-08-09,일,16:32,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260809-080,2026-08-09,일,16:33,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260809-080,2026-08-09,일,16:33,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-081,2026-08-09,일,16:39,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260809-082,2026-08-09,일,16:44,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260809-083,2026-08-09,일,16:51,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-084,2026-08-09,일,16:53,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260809-084,2026-08-09,일,16:53,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-084,2026-08-09,일,16:53,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260809-085,2026-08-09,일,16:53,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-085,2026-08-09,일,16:53,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260809-086,2026-08-09,일,16:56,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260809-087,2026-08-09,일,16:57,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260809-087,2026-08-09,일,16:57,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260810-001,2026-08-10,월,12:07,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260810-002,2026-08-10,월,12:08,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260810-002,2026-08-10,월,12:08,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260810-003,2026-08-10,월,12:08,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260810-003,2026-08-10,월,12:08,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260810-004,2026-08-10,월,12:14,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260810-004,2026-08-10,월,12:14,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260810-005,2026-08-10,월,12:21,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260810-005,2026-08-10,월,12:21,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260810-006,2026-08-10,월,12:25,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260810-006,2026-08-10,월,12:25,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260810-007,2026-08-10,월,12:30,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
